time_seconds,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,CG1,CG2,CG3,CG4,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9,AH10,PH1,PH2,PH3,PH4,BO1,BO2,BO3,BO4
0.4242,5400799.5000,5204079.0000,4517154.0000,-4810037.5000,-4651066.0000,-2725867.5000,2187881.5000,-1793308.0000,-2833797.7500,439199.3438,-111085.2734,1409508.0000,6304648.5000,3459650.5000,-3153866.7500,-2229282.2500,-5396476.0000,1549338.7500,3447953.5000,-1163272.0000,2883845.2500,-8925209.0000,-2063399.3750,3038031.5000,8869453.0000,-2825822.7500,5230663.0000,3963679.2500,7779517.5000,-1187729.1250,6766675.0000,3386810.7500,-79716.3906,-5477290.5000,-5738875.0000,4411882.0000,-4802594.0000,-1729506.8750,-3655237.2500,2511140.5000,-7207364.0000,-2371771.5000,1170785.5000,1907688.2500,2155449.2500,-4044424.0000,-1180817.2500,-622025.8750,-4799935.5000,-3944468.7500,6982535.5000,355726.2188,-4754211.5000,777345.2500,5505539.5000,1659927.3750,-4317173.5000,5127518.0000,759799.9375,8621161.0000,-5048760.0000,29808.8535,-7055305.0000,4896770.5000,-2306375.2500,-5843615.5000,-8758795.0000,6330700.5000,26087.1211,5177495.5000
0.4262,5375810.5000,5193977.5000,4501203.5000,-4829177.5000,-4670206.5000,-2743944.5000,2168209.5000,-1809789.8750,-2857191.5000,412083.8750,-135010.6875,1387177.5000,6281786.5000,3436788.2500,-3180982.2500,-2240979.2500,-5416148.0000,1544022.0000,3434130.0000,-1177627.2500,2860451.5000,-8937438.0000,-2079349.6250,3025271.2500,8854566.0000,-2832734.5000,5230663.0000,3957830.7500,7765694.0000,-1197299.2500,6751788.0000,3375645.5000,-100983.4297,-5489519.0000,-5742065.5000,4400717.0000,-4813227.5000,-1739077.0000,-3675972.5000,2487746.7500,-7222783.0000,-2391443.5000,1158025.2500,1889079.6250,2141625.7500,-4059311.0000,-1205806.0000,-641166.1875,-4819607.5000,-3964141.0000,6964458.5000,337649.2188,-4774415.0000,761394.9375,5489589.0000,1641318.6250,-4335250.5000,5108377.5000,737469.5625,8604679.0000,-5063646.5000,14390.2510,-7068597.0000,4880288.5000,-2321793.7500,-5855844.0000,-8776872.0000,6316877.0000,11200.1953,5155696.5000
0.4282,5358265.0000,5187065.5000,4479936.5000,-4855230.0000,-4697853.5000,-2764148.2500,2144284.0000,-1829993.6250,-2872610.2500,403577.0312,-155214.3750,1361657.1250,6256266.0000,3408077.7500,-3203312.5000,-2265436.2500,-5423591.5000,1534451.7500,3422964.7500,-1197299.2500,2823234.2500,-8951261.0000,-2098490.0000,3000814.0000,8839679.0000,-2834329.5000,5220029.5000,3939753.7500,7735388.5000,-1219629.6250,6727331.0000,3351188.5000,-121718.7891,-5503343.0000,-5750572.0000,4378918.0000,-4838216.0000,-1763534.1250,-3708404.7500,2465416.5000,-7240860.0000,-2409520.5000,1139416.5000,1870471.0000,2119827.0000,-4080046.2500,-1237174.8750,-664028.2500,-4845128.0000,-3982217.7500,6946381.5000,317445.5312,-4794087.0000,738001.2500,5468322.0000,1617924.8750,-4357581.0000,5086579.0000,709822.3750,8580753.0000,-5083850.5000,-5281.7593,-7082952.0000,4859553.0000,-2343061.0000,-5876047.5000,-8786973.0000,6295078.0000,-4218.4077,5128049.5000
0.4302,5393356.0000,5227473.0000,4510774.0000,-4831304.5000,-4664890.0000,-2734906.0000,2167677.7500,-1800751.5000,-2840709.5000,462061.4062,-123845.5000,1383987.5000,6282849.5000,3436788.2500,-3176197.2500,-2233004.0000,-5384247.5000,1580175.8750,3458587.0000,-1168057.0000,2847159.7500,-8916171.0000,-2067121.1250,3028993.0000,8873707.0000,-2790200.5000,5260968.5000,3973249.5000,7758250.5000,-1196767.6250,6750193.0000,3380430.7500,-90349.9141,-5458682.0000,-5710164.5000,4409223.5000,-4807910.5000,-1736418.6250,-3685011.0000,2521774.0000,-7206832.5000,-2375493.2500,1163873.6250,1903966.6250,2151727.5000,-4052399.0000,-1214844.5000,-628406.0000,-4814290.5000,-3948190.5000,6980940.0000,347751.0625,-4768035.0000,763521.6875,5495969.5000,1643977.0000,-4330465.5000,5109441.0000,728962.7500,8604679.0000,-5054076.5000,23960.4180,-7053710.0000,4888795.5000,-2315945.5000,-5844678.5000,-8743908.0000,6323257.0000,19175.3340,5151443.5000
0.4322,5365177.0000,5206206.0000,4488975.0000,-4860015.0000,-4689347.0000,-2767338.2500,2150664.2500,-1820955.1250,-2861976.7500,454086.2500,-138200.7500,1362188.7500,6261051.0000,3425091.5000,-3192147.5000,-2254271.0000,-5399666.0000,1571137.3750,3439978.5000,-1187729.1250,2834399.5000,-8931058.0000,-2085729.7500,3005599.2500,8852440.0000,-2801365.5000,5241828.0000,3962084.2500,7731666.5000,-1217502.8750,6726799.0000,3360227.0000,-108958.5703,-5481012.5000,-5726115.0000,4390083.5000,-4831304.5000,-1763534.1250,-3712658.2500,2513799.0000,-7227568.0000,-2390380.0000,1137821.5000,1884826.2500,2130992.2500,-4074197.7500,-1249935.1250,-647546.3125,-4836089.5000,-3969457.7500,6959141.5000,324889.0000,-4789302.0000,745976.3750,5478424.0000,1624305.0000,-4352264.5000,5083920.5000,700783.8750,8583943.0000,-5074280.5000,4288.4077,-7075508.5000,4868591.5000,-2333490.7500,-5859034.0000,-8749756.0000,6290293.0000,-12193.5469,5121669.5000
0.4342,5357202.0000,5209396.0000,4492165.0000,-4855230.0000,-4684030.0000,-2765211.5000,2149600.7500,-1818828.3750,-2867293.5000,459934.6875,-139264.0938,1367505.5000,6259456.0000,3433066.5000,-3179918.7500,-2252676.0000,-5394349.0000,1577517.5000,3446358.5000,-1177627.2500,2848223.0000,-8926804.0000,-2081476.3750,3006130.7500,8851908.0000,-2797112.2500,5243423.0000,3965274.2500,7727945.0000,-1221224.6250,6722014.0000,3364480.5000,-106300.1875,-5474100.5000,-5721330.0000,4395400.0000,-4828646.0000,-1765660.8750,-3716911.5000,2519647.2500,-7217997.5000,-2380810.0000,1139416.5000,1890143.0000,2136840.7500,-4074729.5000,-1245150.1250,-639571.1875,-4833962.5000,-3965204.2500,6967648.5000,329674.0938,-4785048.5000,752888.1250,5477892.5000,1622710.0000,-4354922.5000,5081793.5000,691745.4375,8581817.0000,-5076407.0000,5351.7593,-7077103.5000,4866465.0000,-2332427.5000,-5860629.0000,-8738591.0000,6267431.0000,-23358.7422,5108909.0000
0.4362,5390697.5000,5243423.0000,4517685.5000,-4828646.0000,-4653193.0000,-2734374.5000,2183096.5000,-1796498.0000,-2836987.7500,490240.2188,-110553.5938,1396216.0000,6283913.0000,3464967.2500,-3135258.0000,-2228219.0000,-5375740.5000,1608354.7500,3478790.7500,-1147853.3750,2879592.0000,-8900752.0000,-2052234.1250,3031651.2500,8873175.0000,-2771591.7500,5273728.5000,3997174.7500,7761972.0000,-1198894.2500,6737964.5000,3386279.2500,-78653.0391,-5441668.5000,-5686239.5000,4428364.0000,-4797809.0000,-1742798.7500,-3698303.0000,2536661.0000,-7192477.5000,-2344656.0000,1168127.0000,1913536.7500,2165019.5000,-4049209.0000,-1215907.8750,-611924.0000,-4810037.5000,-3938620.5000,7001144.0000,353599.5000,-4760591.5000,780003.6250,5503944.5000,1647167.1250,-4330465.5000,5102529.0000,713012.4375,8602552.0000,-5051950.0000,28745.5020,-7045734.5000,4887732.0000,-2314350.5000,-5839893.5000,-8701374.0000,6266367.5000,-10598.5186,5122201.0000
0.4382,5369430.5000,5221624.5000,4492165.0000,-4855230.0000,-4678713.5000,-2761490.0000,2158639.2500,-1828398.6250,-2861445.0000,462061.4062,-139795.7812,1366973.8750,6252012.5000,3450080.2500,-3152271.7500,-2255334.5000,-5409768.0000,1584429.3750,3447953.5000,-1163803.6250,2854071.5000,-8925209.0000,-2078286.2500,2996560.7500,8841274.0000,-2801897.2500,5251930.0000,3978034.5000,7743895.0000,-1235048.2500,6691177.0000,3383620.7500,-110553.5938,-5462935.5000,-5705911.5000,4401248.5000,-4825456.0000,-1780547.7500,-3733925.2500,2510608.7500,-7221719.5000,-2364328.0000,1146860.0000,1874724.3750,2136840.7500,-4076856.2500,-1243555.0000,-642761.2500,-4847786.5000,-3969457.7500,6969243.5000,322230.6250,-4791428.5000,749698.0625,5475234.0000,1619520.0000,-4359708.0000,5072223.5000,676858.5000,8575436.0000,-5075343.5000,2161.7039,-7072318.5000,4860085.0000,-2344124.2500,-5864350.5000,-8731679.0000,6225960.5000,-47815.8359,5088174.0000
0.4402,5383254.0000,5247676.5000,4512900.5000,-4843001.0000,-4662231.5000,-2743944.5000,2169273.0000,-1812980.0000,-2844431.2500,481201.7500,-120655.4375,1386114.2500,6266367.5000,3486766.0000,-3131536.2500,-2242574.2500,-5402856.0000,1600911.2500,3460182.0000,-1140941.6250,2876933.5000,-8908727.0000,-2065526.1250,3006130.7500,8853503.0000,-2785415.2500,5273197.0000,3997174.7500,7771010.5000,-1228668.1250,6690645.0000,3416053.0000,-94071.6406,-5429971.5000,-5680922.5000,4419325.5000,-4804720.5000,-1766192.5000,-3722228.2500,2543041.0000,-7202579.0000,-2339339.2500,1172912.1250,1892801.3750,2155981.0000,-4056652.5000,-1224946.3750,-629469.3125,-4829709.5000,-3955102.5000,6990510.5000,339775.9375,-4777073.5000,764053.3125,5490121.0000,1634406.8750,-4348011.0000,5083920.5000,689618.6875,8587665.0000,-5058861.5000,18643.6582,-7063280.0000,4874440.0000,-2330832.2500,-5853717.0000,-8724236.0000,6228619.0000,-40904.0469,5089237.0000
0.4422,5392824.0000,5260968.5000,4530446.0000,-4833962.5000,-4651066.0000,-2729589.2500,2185754.7500,-1803941.5000,-2833266.2500,489176.8750,-116933.7109,1393026.0000,6281254.5000,3516539.7500,-3113991.0000,-2229814.0000,-5402856.0000,1606759.7500,3469752.2500,-1129776.3750,2888630.5000,-8891182.0000,-2053297.5000,3010916.0000,8865200.0000,-2776376.7500,5282767.0000,4009403.2500,7792277.5000,-1226009.7500,6690113.5000,3428281.5000,-80248.0703,-5405514.5000,-5676669.0000,4427832.5000,-4796745.5000,-1761939.1250,-3719570.0000,2552611.2500,-7191414.0000,-2319135.5000,1183014.0000,1898118.1250,2163424.5000,-4049209.0000,-1214844.5000,-625747.5625,-4823329.0000,-3950317.2500,6995295.5000,346687.7188,-4765376.5000,773623.5000,5500222.5000,1643445.3750,-4337377.5000,5096680.5000,698125.5000,8600425.0000,-5046101.5000,34062.2617,-7056900.0000,4884542.0000,-2319667.2500,-5835108.5000,-8720514.0000,6242442.5000,-26017.1211,5093490.5000
0.4442,5389102.5000,5243423.0000,4514495.5000,-4848318.0000,-4669143.0000,-2743944.5000,2176184.7500,-1820955.1250,-2845494.7500,466314.8125,-141922.4844,1373354.0000,6271153.0000,3515476.5000,-3129941.2500,-2245764.2500,-5430503.0000,1591341.1250,3441041.7500,-1143068.2500,2874806.7500,-8895967.0000,-2074564.5000,2989117.2500,8844464.0000,-2800302.2500,5264690.5000,3995579.7500,7788024.5000,-1248340.1250,6657149.5000,3394786.0000,-93008.2891,-5410299.5000,-5699531.0000,4409223.5000,-4814290.5000,-1787991.2500,-3749875.5000,2504760.5000,-7200452.5000,-2327110.7500,1166532.0000,1882167.8750,2145347.5000,-4063564.2500,-1239301.6250,-649673.0000,-4839811.0000,-3966799.2500,6979345.0000,328610.7500,-4778137.0000,759799.9375,5485867.5000,1627495.1250,-4354922.5000,5079667.0000,679516.8750,8588197.0000,-5058861.5000,19707.0098,-7078698.5000,4867528.5000,-2333490.7500,-5849464.0000,-8759858.0000,6218517.0000,-41435.7227,5077008.5000
0.4462,5409306.0000,5260437.0000,4527787.5000,-4825456.0000,-4649471.0000,-2727994.2500,2197451.7500,-1809258.2500,-2832734.5000,480670.0625,-129693.9297,1393557.6250,6290825.0000,3539401.7500,-3118776.0000,-2236194.0000,-5426249.5000,1605164.7500,3451143.5000,-1126054.6250,2892883.7500,-8872042.0000,-2061272.6250,2997624.0000,8852440.0000,-2796048.7500,5274260.5000,4014188.5000,7820988.0000,-1239833.3750,6657681.0000,3394786.0000,-76526.3359,-5389564.0000,-5694214.5000,4425174.0000,-4799404.0000,-1783206.1250,-3746685.5000,2508482.2500,-7182907.0000,-2301058.5000,1176102.2500,1894396.3750,2159171.0000,-4052399.0000,-1231326.5000,-642761.2500,-4828646.0000,-3954570.7500,6994232.0000,342966.0000,-4770693.5000,773091.8125,5500754.5000,1637065.2500,-4344289.0000,5091364.0000,691745.4375,8602552.0000,-5043974.5000,32998.9102,-7070192.0000,4881883.5000,-2323389.0000,-5835640.0000,-8754010.0000,6237657.0000,-35055.6133,5092959.0000
0.4482,5406116.0000,5269475.5000,4527787.5000,-4822266.0000,-4645749.5000,-2725336.0000,2202768.5000,-1812980.0000,-2842836.2500,470036.5312,-131288.9531,1393557.6250,6289230.0000,3536743.5000,-3123561.2500,-2233535.7500,-5425186.5000,1609418.1250,3451143.5000,-1129244.7500,2891288.7500,-8863535.0000,-2060209.2500,2998687.2500,8850845.0000,-2798175.5000,5270538.5000,4018973.5000,7826305.0000,-1241960.0000,6646516.0000,3385215.7500,-72804.6016,-5401261.0000,-5706974.5000,4419857.0000,-4800467.0000,-1794371.3750,-3762104.0000,2508482.2500,-7180780.5000,-2296273.5000,1173443.8750,1884826.2500,2153854.2500,-4054525.7500,-1244618.3750,-649673.0000,-4838216.0000,-3962014.2500,6986257.0000,335522.5312,-4785580.0000,762990.0000,5491184.0000,1632280.1250,-4350137.5000,5085515.5000,695467.1250,8612122.0000,-5044506.5000,30872.2051,-7077103.5000,4877630.0000,-2317540.5000,-5829260.0000,-8773150.0000,6247227.5000,-46220.8086,5091364.0000
0.4502,5397077.5000,5267348.5000,4524597.5000,-4820671.0000,-4653193.0000,-2729589.2500,2193198.2500,-1822550.1250,-2858786.5000,453022.9062,-135010.6875,1388240.8750,6280723.0000,3533553.2500,-3134726.5000,-2244700.7500,-5438478.5000,1596657.8750,3437320.0000,-1138814.8750,2874806.7500,-8876827.0000,-2074032.8750,2989117.2500,8841274.0000,-2800302.2500,5255120.0000,4007808.2500,7818330.0000,-1255251.8750,6626844.0000,3373519.0000,-74931.3125,-5411363.0000,-5714950.0000,4412413.5000,-4812164.0000,-1811385.0000,-3774864.2500,2482961.7500,-7184502.0000,-2298400.2500,1177697.2500,1877914.5000,2146410.7500,-4059842.5000,-1253125.2500,-665091.6250,-4847786.5000,-3973711.0000,6974560.0000,321167.2812,-4798340.5000,749698.0625,5482145.5000,1624305.0000,-4362898.0000,5073818.5000,689618.6875,8609464.0000,-5052481.5000,22365.3906,-7087737.0000,4868060.0000,-2324984.0000,-5835108.5000,-8798139.0000,6243505.5000,-66956.1719,5078603.5000
0.4522,5405052.5000,5281704.0000,4549054.5000,-4789302.0000,-4634584.5000,-2709917.2500,2218187.0000,-1803409.8750,-2852406.5000,459403.0312,-116402.0312,1409508.0000,6300926.5000,3548440.2500,-3120371.2500,-2223433.7500,-5423591.5000,1610481.5000,3452738.5000,-1124459.6250,2884377.0000,-8866193.0000,-2060741.0000,3005067.5000,8858288.0000,-2778503.5000,5273728.5000,4024822.0000,7839597.0000,-1245681.7500,6639604.5000,3389469.2500,-48879.1875,-5383184.0000,-5695809.5000,4427300.5000,-4795682.0000,-1796498.0000,-3761040.7500,2498380.2500,-7163767.0000,-2275006.5000,1194710.8750,1887484.6250,2158639.2500,-4042829.0000,-1241428.3750,-647546.3125,-4832367.5000,-3956165.7500,6987852.0000,338712.5938,-4778137.0000,767243.3750,5500222.5000,1640787.0000,-4343226.0000,5090832.0000,706632.3125,8632857.0000,-5032809.5000,39910.6953,-7073913.5000,4885073.5000,-2307438.5000,-5814373.0000,-8785910.0000,6262114.5000,-64829.4648,5083389.0000
0.4542,5387507.5000,5265753.5000,4544269.5000,-4797277.0000,-4644154.5000,-2718955.7500,2213933.7500,-1815106.7500,-2872610.2500,446642.8125,-125440.5234,1410571.2500,6296141.5000,3536211.7500,-3136853.0000,-2233004.0000,-5436351.5000,1596657.8750,3442105.0000,-1136688.1250,2873743.5000,-8882675.0000,-2077754.6250,2991775.5000,8853503.0000,-2777971.7500,5267880.5000,4012593.5000,7832153.5000,-1257910.2500,6628970.5000,3385215.7500,-52600.9180,-5385842.5000,-5705911.5000,4409755.5000,-4811100.5000,-1803409.8750,-3766357.5000,2485088.5000,-7167488.5000,-2276069.7500,1186204.0000,1877382.7500,2148537.5000,-4049740.7500,-1245150.1250,-656053.1250,-4839279.5000,-3967331.0000,6980408.5000,329142.4062,-4788770.5000,761926.6250,5493842.5000,1631748.5000,-4355986.0000,5081262.0000,701315.5625,8626477.0000,-5037063.0000,32467.2324,-7087205.5000,4876035.0000,-2316477.0000,-5819690.0000,-8793885.0000,6245100.5000,-82374.7734,5064780.0000
0.4562,5367835.5000,5247676.5000,4533636.0000,-4810037.5000,-4657446.5000,-2739159.5000,2193198.2500,-1827335.2500,-2893345.5000,428034.1250,-136605.7188,1406317.8750,6281254.5000,3509628.0000,-3161842.0000,-2247359.2500,-5453365.0000,1578580.8750,3426686.5000,-1154765.1250,2858856.5000,-8910854.0000,-2099553.2500,2967318.5000,8843401.0000,-2796580.5000,5255120.0000,3984946.2500,7817798.0000,-1277582.2500,6612489.0000,3371392.2500,-55259.2969,-5399666.0000,-5718140.0000,4388488.5000,-4829709.5000,-1817233.3750,-3775396.0000,2471796.5000,-7171742.0000,-2288298.2500,1170785.5000,1865154.2500,2132587.2500,-4065159.2500,-1256847.0000,-665091.6250,-4850444.5000,-3979027.7500,6972965.0000,319040.5625,-4800467.0000,746508.0625,5482145.5000,1619520.0000,-4363961.0000,5075945.5000,694935.4375,8619566.0000,-5043974.5000,25023.7695,-7101560.5000,4864338.5000,-2328705.7500,-5831387.0000,-8806645.0000,6214795.0000,-116402.0312,5039259.5000
0.4582,5400267.5000,5275855.5000,4555434.5000,-4780263.5000,-4633521.0000,-2723209.2500,2213933.7500,-1805004.8750,-2880585.2500,453022.9062,-114807.0078,1433965.0000,6296673.5000,3521324.7500,-3150145.0000,-2227155.5000,-5426249.5000,1596126.2500,3448485.2500,-1138283.2500,2879592.0000,-8891714.0000,-2082539.7500,2981673.7500,8864136.0000,-2773186.7500,5279045.5000,4001960.0000,7831621.5000,-1267480.5000,6636946.0000,3392127.5000,-28675.5020,-5382120.5000,-5690492.5000,4400185.0000,-4817481.0000,-1799156.3750,-3747748.7500,2514862.2500,-7142499.5000,-2264904.5000,1184609.0000,1885357.8750,2149600.7500,-4050272.5000,-1234516.5000,-639039.5000,-4823329.0000,-3955102.5000,6996359.0000,340839.2812,-4773351.5000,766711.7500,5507134.5000,1643445.3750,-4339504.0000,5103061.0000,720987.5625,8646681.0000,-5022176.0000,45759.1328,-7080825.5000,4890922.0000,-2306375.2500,-5809588.0000,-8764643.0000,6220643.5000,-104705.1641,5053083.0000
0.4602,5376342.0000,5240233.0000,4527787.5000,-4800999.0000,-4657978.0000,-2748198.0000,2184691.5000,-1827335.2500,-2912485.7500,429097.5000,-136074.0469,1405786.2500,6264241.0000,3482512.5000,-3182577.2500,-2251612.7500,-5446985.0000,1568479.0000,3424028.0000,-1164867.0000,2843969.7500,-8925209.0000,-2118693.7500,2947646.5000,8842869.0000,-2802960.5000,5248740.0000,3971654.2500,7794404.5000,-1302571.1250,6611425.5000,3353847.0000,-47815.8359,-5411894.5000,-5717076.5000,4366158.0000,-4857356.5000,-1831588.6250,-3775396.0000,2498912.0000,-7161640.0000,-2288298.2500,1154835.1250,1852925.6250,2116637.0000,-4082704.5000,-1262695.3750,-658179.8125,-4847254.5000,-3980622.7500,6970306.5000,315318.8438,-4796213.5000,741722.9375,5481614.0000,1621115.0000,-4358644.5000,5083920.5000,701847.2500,8631794.0000,-5041848.0000,22897.0664,-7101029.0000,4868591.5000,-2328174.0000,-5828197.0000,-8767833.0000,6183958.0000,-122782.1406,5021714.5000
0.4622,5375279.0000,5239170.0000,4526192.5000,-4795682.0000,-4658509.5000,-2745008.0000,2192135.0000,-1823613.5000,-2911422.5000,434945.9375,-136605.7188,1402064.5000,6253607.5000,3473474.0000,-3194274.0000,-2249486.0000,-5431035.0000,1570074.1250,3426154.7500,-1171778.7500,2842906.2500,-8929994.0000,-2124010.5000,2943924.7500,8849250.0000,-2800834.0000,5245018.0000,3966869.2500,7782707.5000,-1310546.2500,6606108.5000,3335238.2500,-42499.0742,-5412958.0000,-5725051.5000,4361904.5000,-4869053.5000,-1835842.0000,-3779649.2500,2501038.7500,-7148348.0000,-2286703.2500,1161747.0000,1842292.1250,2108661.7500,-4085894.7500,-1266948.7500,-653394.7500,-4841938.0000,-3976901.0000,6972433.5000,321167.2812,-4786112.0000,750229.7500,5486931.0000,1622178.3750,-4352796.0000,5096149.0000,714075.8125,8645618.0000,-5031746.0000,30872.2051,-7089864.0000,4877630.0000,-2318603.7500,-5820221.5000,-8746034.0000,6178641.0000,-111616.9531,5018524.5000
0.4642,5390697.5000,5257247.0000,4548523.0000,-4764845.0000,-4635116.0000,-2719487.5000,2217123.7500,-1795434.6250,-2885902.0000,459403.0312,-117465.3828,1433433.3750,6270089.5000,3487829.2500,-3176197.2500,-2221307.0000,-5390627.5000,1593467.8750,3452738.5000,-1144131.6250,2863641.7500,-8906069.0000,-2104870.0000,2967318.5000,8886999.0000,-2769996.7500,5266285.5000,3991326.2500,7794936.0000,-1295659.2500,6625780.5000,3360227.0000,-13256.8984,-5378399.0000,-5705911.5000,4375728.0000,-4855761.5000,-1819891.7500,-3759977.2500,2531875.7500,-7109536.0000,-2259056.0000,1194710.8750,1863559.2500,2126207.0000,-4070476.0000,-1241428.3750,-629469.3125,-4816417.5000,-3955102.5000,6997422.0000,342966.0000,-4757401.5000,776281.8750,5512983.0000,1646103.7500,-4324085.5000,5126986.0000,746508.0625,8673265.0000,-5011011.0000,55860.9766,-7055836.5000,4906340.5000,-2286703.2500,-5788321.0000,-8704032.0000,6206820.0000,-81311.4219,5051488.0000
0.4662,5343378.5000,5214181.0000,4510774.0000,-4809505.5000,-4672333.0000,-2755109.7500,2175653.0000,-1835842.0000,-2925777.7500,416868.9375,-159999.4688,1391431.0000,6233404.0000,3448485.2500,-3212882.7500,-2261182.7500,-5421464.5000,1557313.8750,3410204.5000,-1185602.3750,2817917.5000,-8953920.0000,-2152721.0000,2928506.2500,8859883.0000,-2796048.7500,5225878.0000,3950919.0000,7740705.0000,-1342446.7500,6579525.0000,3318224.5000,-51537.5664,-5410831.0000,-5753230.5000,4326814.0000,-4909460.5000,-1868806.0000,-3804638.0000,2477645.0000,-7139309.5000,-2304248.5000,1152708.5000,1817835.1250,2078356.2500,-4114605.2500,-1285025.7500,-672535.0625,-4852571.5000,-3993383.0000,6955420.0000,304685.3125,-4797277.0000,739596.2500,5477360.5000,1612076.5000,-4357049.5000,5095617.5000,716202.5000,8640833.0000,-5048228.0000,14390.2510,-7086673.5000,4872845.0000,-2315945.5000,-5820221.5000,-8757731.0000,6163754.5000,-107895.2188,5020651.0000
